GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0041800151,1610612743,Nuggets,DEN,Denver,240:00,100.5,102.1,108.8,108.6,-8.4,-6.5,0.676,2.5,18.7,0.304,0.761,0.51,10.465,10.6,0.455,0.487,1.0,0.199,94.18,93.5,77.92,94,0.474
0041800151,1610612759,Spurs,SAS,San Antonio,240:00,108.8,108.6,100.5,102.1,8.4,6.5,0.5,1.82,16.3,0.239,0.696,0.49,11.853,11.8,0.524,0.55,1.0,0.2,94.18,93.5,77.92,93,0.526
0041800152,1610612743,Nuggets,DEN,Denver,240:00,114.6,117.5,109.4,107.1,5.3,10.4,0.674,4.83,21.4,0.18,0.75,0.459,6.034,6.2,0.539,0.568,1.0,0.197,97.72,97.5,81.25,97,0.529
0041800152,1610612759,Spurs,SAS,San Antonio,240:00,109.4,107.1,114.6,117.5,-5.3,-10.4,0.513,2.0,15.7,0.25,0.82,0.541,10.417,10.2,0.483,0.541,1.0,0.2,97.72,97.5,81.25,98,0.471
0041800153,1610612743,Nuggets,DEN,Denver,240:00,118.1,117.4,125.4,126.9,-7.4,-9.5,0.738,2.38,23.4,0.262,0.592,0.44,14.211,14.1,0.611,0.61,1.0,0.201,92.78,92.5,77.08,92,0.461
0041800153,1610612759,Spurs,SAS,San Antonio,240:00,125.4,126.9,118.1,117.4,7.4,9.5,0.545,4.0,18.0,0.408,0.738,0.56,6.378,6.5,0.534,0.572,1.0,0.202,92.78,92.5,77.08,93,0.539
0041800154,1610612743,Nuggets,DEN,Denver,240:00,121.2,123.2,111.9,107.3,9.3,15.9,0.625,3.13,18.9,0.255,0.761,0.495,8.285,8.4,0.534,0.588,1.0,0.197,94.32,95.5,79.58,95,0.538
0041800154,1610612759,Spurs,SAS,San Antonio,240:00,111.9,107.3,121.2,123.2,-9.3,-15.9,0.622,2.3,18.2,0.239,0.745,0.505,10.86,10.4,0.5,0.553,1.0,0.2,94.32,95.5,79.58,96,0.462
0041800155,1610612743,Nuggets,DEN,Denver,240:00,115.1,116.1,95.1,97.8,20.0,18.3,0.641,1.79,19.9,0.214,0.789,0.545,14.925,15.1,0.59,0.622,1.0,0.196,94.2,92.5,77.08,93,0.625
0041800155,1610612759,Spurs,SAS,San Antonio,240:00,95.1,97.8,115.1,116.1,-20.0,-18.3,0.459,2.13,14.0,0.211,0.786,0.455,8.457,8.7,0.45,0.466,1.0,0.195,94.2,92.5,77.08,92,0.375
0041800156,1610612743,Nuggets,DEN,Denver,240:00,107.0,114.4,134.1,133.3,-27.1,-18.9,0.591,3.71,19.4,0.389,0.703,0.516,7.27,7.8,0.49,0.508,1.0,0.201,92.88,90.0,75.0,90,0.412
0041800156,1610612759,Spurs,SAS,San Antonio,240:00,134.1,133.3,107.0,114.4,27.1,18.9,0.521,3.13,20.1,0.297,0.611,0.484,8.941,8.9,0.631,0.656,1.0,0.199,92.88,90.0,75.0,90,0.588
0041800157,1610612743,Nuggets,DEN,Denver,240:00,98.8,100.0,93.7,94.5,5.1,5.5,0.6,3.5,16.8,0.291,0.778,0.532,6.585,6.7,0.409,0.459,1.0,0.202,91.46,90.5,75.42,90,0.54
0041800157,1610612759,Spurs,SAS,San Antonio,240:00,93.7,94.5,98.8,100.0,-5.1,-5.5,0.613,3.17,16.0,0.222,0.709,0.468,6.536,6.6,0.4,0.458,1.0,0.2,91.46,90.5,75.42,91,0.46
0041800161,1610612757,Trail Blazers,POR,Portland,240:00,100.1,103.0,97.9,97.1,2.2,5.9,0.389,0.74,10.7,0.346,0.638,0.5,18.29,18.8,0.483,0.531,1.0,0.2,102.5,101.5,84.58,101,0.541
0041800161,1610612760,Thunder,OKC,Oklahoma City,240:00,97.9,97.1,100.1,103.0,-2.2,-5.9,0.486,1.13,13.1,0.362,0.654,0.5,15.823,15.7,0.425,0.48,1.0,0.201,102.5,101.5,84.58,102,0.459
0041800162,1610612757,Trail Blazers,POR,Portland,240:00,109.4,111.8,92.8,93.1,16.6,18.7,0.405,1.42,13.3,0.22,0.722,0.481,11.512,11.8,0.539,0.574,1.0,0.2,102.78,101.5,84.58,102,0.601
0041800162,1610612760,Thunder,OKC,Oklahoma City,240:00,92.8,93.1,109.4,111.8,-16.6,-18.7,0.6,1.31,15.5,0.278,0.78,0.519,15.792,15.8,0.436,0.478,1.0,0.201,102.78,101.5,84.58,101,0.399
0041800163,1610612757,Trail Blazers,POR,Portland,240:00,108.5,110.2,118.6,121.2,-10.1,-11.0,0.462,1.0,13.9,0.326,0.721,0.517,18.08,18.4,0.542,0.577,1.0,0.201,100.36,98.5,82.08,98,0.392
0041800163,1610612760,Thunder,OKC,Oklahoma City,240:00,118.6,121.2,108.5,110.2,10.1,11.0,0.73,1.8,19.8,0.279,0.674,0.483,14.828,15.2,0.578,0.637,1.0,0.198,100.36,98.5,82.08,99,0.608
0041800164,1610612757,Trail Blazers,POR,Portland,240:00,105.6,106.7,92.7,95.1,12.9,11.6,0.432,1.23,12.4,0.226,0.821,0.532,12.367,12.5,0.494,0.554,1.0,0.198,105.4,103.5,86.25,104,0.564
0041800164,1610612760,Thunder,OKC,Oklahoma City,240:00,92.7,95.1,105.6,106.7,-12.9,-11.6,0.697,1.64,17.1,0.179,0.774,0.468,13.248,13.6,0.46,0.502,1.0,0.201,105.4,103.5,86.25,103,0.436
0041800165,1610612757,Trail Blazers,POR,Portland,240:00,114.4,118.0,113.2,116.2,1.2,1.8,0.489,2.2,15.9,0.377,0.791,0.563,9.697,10.0,0.536,0.556,1.0,0.202,102.36,99.5,82.92,100,0.502
0041800165,1610612760,Thunder,OKC,Oklahoma City,240:00,113.2,116.2,114.4,118.0,-1.2,-1.8,0.511,1.6,18.2,0.209,0.623,0.438,14.764,15.2,0.616,0.621,1.0,0.199,102.36,99.5,82.92,99,0.498
0041800171,1610612745,Rockets,HOU,Houston,240:00,117.0,123.2,89.2,89.1,27.8,34.1,0.521,2.08,18.2,0.271,0.776,0.526,11.507,12.1,0.584,0.608,1.0,0.194,102.58,100.0,83.33,99,0.65
0041800171,1610612762,Jazz,UTA,Utah,240:00,89.2,89.1,117.0,123.2,-27.8,-34.1,0.567,0.89,13.6,0.224,0.729,0.474,18.834,18.8,0.435,0.506,1.0,0.198,102.58,100.0,83.33,101,0.35
0041800172,1610612745,Rockets,HOU,Houston,240:00,114.3,118.0,95.2,98.0,19.1,20.0,0.447,0.94,13.3,0.261,0.672,0.495,17.442,18.0,0.581,0.633,1.0,0.198,103.06,100.0,83.33,100,0.571
0041800172,1610612762,Jazz,UTA,Utah,240:00,95.2,98.0,114.3,118.0,-19.1,-20.0,0.692,2.25,18.6,0.328,0.739,0.505,11.66,12.0,0.439,0.463,1.0,0.2,103.06,100.0,83.33,100,0.429
0041800173,1610612745,Rockets,HOU,Houston,240:00,99.1,103.0,100.3,102.0,-1.2,1.0,0.576,1.46,14.3,0.283,0.815,0.535,12.386,12.9,0.471,0.515,1.0,0.2,102.84,100.0,83.33,101,0.484
0041800173,1610612762,Jazz,UTA,Utah,240:00,100.3,102.0,99.1,103.0,1.2,-1.0,0.656,1.5,16.3,0.185,0.717,0.465,13.9,14.1,0.494,0.539,1.0,0.202,102.84,100.0,83.33,99,0.516
0041800174,1610612745,Rockets,HOU,Houston,240:00,94.2,96.8,110.9,113.8,-16.7,-17.0,0.5,0.88,11.7,0.264,0.588,0.423,16.57,17.0,0.462,0.508,1.0,0.199,96.5,94.0,78.33,94,0.339
0041800174,1610612762,Jazz,UTA,Utah,240:00,110.9,113.8,94.2,96.8,16.7,17.0,0.649,1.6,17.6,0.412,0.736,0.577,15.554,16.0,0.494,0.549,1.0,0.199,96.5,94.0,78.33,94,0.661
0041800175,1610612745,Rockets,HOU,Houston,240:00,101.3,101.0,89.1,93.9,12.2,7.1,0.472,1.0,13.6,0.204,0.633,0.44,17.227,17.2,0.525,0.551,1.0,0.201,101.52,99.0,82.5,99,0.564
0041800175,1610612762,Jazz,UTA,Utah,240:00,89.1,93.9,101.3,101.0,-12.2,-7.1,0.743,1.63,18.0,0.367,0.796,0.56,15.332,16.2,0.42,0.454,1.0,0.199,101.52,99.0,82.5,99,0.436
0041800201,1610612738,Celtics,BOS,Boston,240:00,111.4,112.0,86.9,89.1,24.5,22.9,0.532,1.92,19.5,0.14,0.79,0.524,12.933,13.0,0.615,0.619,1.0,0.197,102.04,100.5,83.75,100,0.64
0041800201,1610612749,Bucks,MIL,Milwaukee,240:00,86.9,89.1,111.4,112.0,-24.5,-22.9,0.613,1.73,14.7,0.21,0.86,0.476,10.622,10.9,0.421,0.452,1.0,0.199,102.04,100.5,83.75,101,0.36
0041800202,1610612738,Celtics,BOS,Boston,240:00,98.2,98.1,118.7,119.4,-20.5,-21.3,0.559,1.46,14.6,0.189,0.755,0.472,12.514,12.5,0.453,0.521,1.0,0.2,103.76,103.5,86.25,104,0.413
0041800202,1610612749,Bucks,MIL,Milwaukee,240:00,118.7,119.4,98.2,98.1,20.5,21.3,0.564,1.83,16.2,0.245,0.811,0.528,11.579,11.7,0.557,0.605,1.0,0.201,103.76,103.5,86.25,103,0.587
0041800203,1610612738,Celtics,BOS,Boston,240:00,108.3,108.4,115.1,115.0,-6.8,-6.5,0.686,1.33,17.5,0.196,0.809,0.505,16.81,16.8,0.531,0.61,1.0,0.2,106.96,107.0,89.17,107,0.486
0041800203,1610612749,Bucks,MIL,Milwaukee,240:00,115.1,115.0,108.3,108.4,6.8,6.5,0.548,1.53,16.8,0.191,0.804,0.495,14.04,14.0,0.596,0.622,1.0,0.2,106.96,107.0,89.17,107,0.514
0041800204,1610612738,Celtics,BOS,Boston,240:00,96.0,97.1,105.6,109.7,-9.6,-12.6,0.735,2.27,18.0,0.213,0.767,0.488,10.456,10.6,0.428,0.489,1.0,0.198,106.1,103.5,86.25,104,0.462
0041800204,1610612749,Bucks,MIL,Milwaukee,240:00,105.6,109.7,96.0,97.1,9.6,12.6,0.568,3.57,17.5,0.233,0.787,0.512,6.542,6.8,0.48,0.509,1.0,0.197,106.1,103.5,86.25,103,0.538
0041800205,1610612738,Celtics,BOS,Boston,240:00,82.8,83.5,106.7,107.4,-24.0,-23.9,0.655,1.36,13.5,0.258,0.717,0.462,12.732,12.8,0.349,0.421,1.0,0.2,109.32,108.5,90.42,109,0.344
0041800205,1610612749,Bucks,MIL,Milwaukee,240:00,106.7,107.4,82.8,83.5,24.0,23.9,0.643,1.59,18.3,0.283,0.742,0.538,15.642,15.7,0.527,0.559,1.0,0.199,109.32,108.5,90.42,108,0.656
0041800211,1610612755,76ers,PHI,Philadelphia,240:00,93.8,97.9,110.7,110.2,-16.9,-12.3,0.657,1.44,16.8,0.293,0.878,0.535,15.804,16.5,0.455,0.484,1.0,0.194,99.4,97.5,81.25,97,0.412
0041800211,1610612761,Raptors,TOR,Toronto,240:00,110.7,110.2,93.8,97.9,16.9,12.3,0.512,2.1,17.4,0.122,0.707,0.465,10.25,10.2,0.576,0.603,1.0,0.201,99.4,97.5,81.25,98,0.588
0041800212,1610612755,76ers,PHI,Philadelphia,240:00,95.5,98.9,88.5,93.7,7.0,5.3,0.733,1.1,17.0,0.277,0.741,0.533,20.317,21.1,0.461,0.538,1.0,0.195,99.52,95.0,79.17,95,0.591
0041800212,1610612761,Raptors,TOR,Toronto,240:00,88.5,93.7,95.5,98.9,-7.0,-5.3,0.606,1.54,15.4,0.259,0.723,0.467,12.922,13.7,0.422,0.461,1.0,0.192,99.52,95.0,79.17,95,0.409
0041800213,1610612755,76ers,PHI,Philadelphia,240:00,118.2,122.1,100.9,100.0,17.3,22.1,0.674,2.23,21.3,0.326,0.816,0.587,13.249,13.7,0.571,0.616,1.0,0.196,96.12,95.0,79.17,95,0.627
0041800213,1610612761,Raptors,TOR,Toronto,240:00,100.9,100.0,118.2,122.1,-17.3,-22.1,0.429,1.67,12.8,0.184,0.674,0.413,9.562,9.5,0.464,0.51,1.0,0.2,96.12,95.0,79.17,95,0.373
0041800214,1610612755,76ers,PHI,Philadelphia,240:00,101.1,102.1,108.1,108.6,-7.0,-6.5,0.667,1.69,17.2,0.308,0.75,0.51,13.684,13.8,0.476,0.516,1.0,0.2,94.22,93.5,77.92,94,0.475
0041800214,1610612761,Raptors,TOR,Toronto,240:00,108.1,108.6,101.1,102.1,7.0,6.5,0.543,1.36,15.8,0.25,0.692,0.49,14.983,15.1,0.526,0.578,1.0,0.199,94.22,93.5,77.92,93,0.525
0041800215,1610612755,76ers,PHI,Philadelphia,240:00,87.4,89.9,120.7,126.3,-33.3,-36.4,0.576,1.0,15.1,0.191,0.711,0.446,18.664,19.2,0.456,0.507,1.0,0.199,102.66,99.0,82.5,99,0.318
0041800215,1610612761,Raptors,TOR,Toronto,240:00,120.7,126.3,87.4,89.9,33.3,36.4,0.55,1.69,16.7,0.289,0.809,0.554,12.558,13.1,0.585,0.648,1.0,0.195,102.66,99.0,82.5,99,0.682
0041800216,1610612755,76ers,PHI,Philadelphia,240:00,109.3,114.3,104.4,103.1,5.0,11.2,0.659,1.5,18.6,0.46,0.771,0.612,17.571,18.4,0.517,0.558,1.0,0.201,99.6,98.0,81.67,98,0.552
0041800216,1610612761,Raptors,TOR,Toronto,240:00,104.4,103.1,109.3,114.3,-5.0,-11.2,0.714,2.08,19.1,0.229,0.54,0.388,12.402,12.2,0.488,0.539,1.0,0.2,99.6,98.0,81.67,98,0.448
0041800217,1610612755,76ers,PHI,Philadelphia,240:00,99.8,101.1,100.7,101.1,-0.9,0.0,0.571,0.94,14.4,0.15,0.684,0.464,18.847,19.1,0.5,0.575,1.0,0.195,90.78,90.0,75.0,89,0.503
0041800217,1610612761,Raptors,TOR,Toronto,240:00,100.7,101.1,99.8,101.1,0.9,0.0,0.441,1.5,12.3,0.316,0.85,0.536,10.946,11.0,0.421,0.472,1.0,0.199,90.78,90.0,75.0,91,0.497
0041800221,1610612744,Warriors,GSW,Golden State,240:00,105.2,107.2,100.2,102.0,4.9,5.2,0.632,1.2,18.3,0.263,0.841,0.573,20.227,20.6,0.553,0.599,1.0,0.198,99.32,97.5,81.25,97,0.548
0041800221,1610612745,Rockets,HOU,Houston,240:00,100.2,102.0,105.2,107.2,-4.9,-5.2,0.452,0.88,12.0,0.159,0.737,0.427,16.038,16.3,0.514,0.576,1.0,0.195,99.32,97.5,81.25,98,0.452
0041800222,1610612744,Warriors,GSW,Golden State,240:00,120.3,119.8,113.5,114.7,6.8,5.1,0.571,2.0,17.4,0.404,0.698,0.537,12.558,12.5,0.522,0.566,1.0,0.201,95.78,95.5,79.58,96,0.545
0041800222,1610612745,Rockets,HOU,Houston,240:00,113.5,114.7,120.3,119.8,-6.8,-5.1,0.472,0.94,13.8,0.302,0.596,0.463,18.75,18.9,0.578,0.619,1.0,0.2,95.78,95.5,79.58,95,0.455
0041800223,1610612744,Warriors,GSW,Golden State,265:00,111.3,118.6,121.8,121.2,-10.6,-2.5,0.643,3.38,18.9,0.268,0.588,0.421,7.356,7.8,0.516,0.561,1.0,0.2,96.09,93.28,77.74,102,0.49
0041800223,1610612745,Rockets,HOU,Houston,265:00,121.8,121.2,111.3,118.6,10.6,2.5,0.444,1.25,14.2,0.412,0.732,0.579,15.468,15.4,0.581,0.603,1.0,0.196,96.09,93.28,77.74,104,0.51
0041800224,1610612744,Warriors,GSW,Golden State,240:00,104.7,109.1,111.4,115.5,-6.6,-6.4,0.571,2.18,17.8,0.283,0.704,0.495,10.667,11.1,0.511,0.539,1.0,0.2,101.84,98.0,81.67,99,0.507
0041800224,1610612745,Rockets,HOU,Houston,240:00,111.4,115.5,104.7,109.1,6.6,6.4,0.462,1.29,13.7,0.296,0.717,0.505,13.922,14.4,0.534,0.562,1.0,0.197,101.84,98.0,81.67,97,0.493
0041800225,1610612744,Warriors,GSW,Golden State,240:00,108.4,109.5,100.4,103.1,8.0,6.3,0.718,1.87,20.6,0.32,0.688,0.5,15.638,15.8,0.535,0.56,1.0,0.2,97.24,95.5,79.58,95,0.533
0041800225,1610612745,Rockets,HOU,Houston,240:00,100.4,103.1,108.4,109.5,-8.0,-6.3,0.576,1.12,15.1,0.313,0.68,0.5,17.248,17.7,0.494,0.553,1.0,0.197,97.24,95.5,79.58,96,0.467
0041800226,1610612744,Warriors,GSW,Golden State,240:00,115.6,121.6,111.4,115.3,4.2,6.3,0.595,1.47,18.2,0.378,0.625,0.505,16.647,17.5,0.588,0.62,1.0,0.202,101.8,97.5,81.25,97,0.54
0041800226,1610612745,Rockets,HOU,Houston,240:00,111.4,115.3,115.6,121.6,-4.2,-6.3,0.5,1.24,15.6,0.375,0.622,0.495,16.752,17.3,0.567,0.586,1.0,0.196,101.8,97.5,81.25,98,0.46
0041800231,1610612743,Nuggets,DEN,Denver,240:00,120.2,121.0,113.1,113.0,7.1,8.0,0.537,1.69,17.0,0.238,0.732,0.482,12.917,13.0,0.58,0.639,1.0,0.199,100.26,100.0,83.33,100,0.55
0041800231,1610612757,Trail Blazers,POR,Portland,240:00,113.1,113.0,120.2,121.0,-7.1,-8.0,0.488,1.11,15.5,0.268,0.762,0.518,18.022,18.0,0.589,0.622,1.0,0.2,100.26,100.0,83.33,100,0.45
0041800232,1610612743,Nuggets,DEN,Denver,240:00,94.3,95.7,99.2,102.1,-4.9,-6.4,0.588,2.22,14.4,0.386,0.731,0.533,9.43,9.6,0.378,0.411,1.0,0.201,96.62,94.5,78.75,94,0.439
0041800232,1610612757,Trail Blazers,POR,Portland,240:00,99.2,102.1,94.3,95.7,4.9,6.4,0.5,1.64,14.7,0.269,0.614,0.467,11.247,11.6,0.476,0.517,1.0,0.198,96.62,94.5,78.75,95,0.561
0041800233,1610612743,Nuggets,DEN,Denver,340:00,109.8,109.6,110.8,112.9,-1.1,-3.3,0.519,1.33,15.8,0.418,0.587,0.507,16.827,16.8,0.517,0.536,1.0,0.199,88.63,87.88,73.24,125,0.501
0041800233,1610612757,Trail Blazers,POR,Portland,340:00,110.8,112.9,109.8,109.6,1.1,3.3,0.442,1.64,13.3,0.413,0.582,0.493,11.083,11.3,0.468,0.513,1.0,0.198,88.63,87.88,73.24,124,0.499
0041800234,1610612743,Nuggets,DEN,Denver,240:00,119.2,123.4,116.3,119.1,2.9,4.3,0.525,2.1,15.5,0.407,0.644,0.515,10.275,10.6,0.495,0.556,1.0,0.196,96.82,94.0,78.33,94,0.534
0041800234,1610612757,Trail Blazers,POR,Portland,240:00,116.3,119.1,119.2,123.4,-2.9,-4.3,0.462,1.29,14.2,0.356,0.593,0.485,14.535,14.9,0.549,0.594,1.0,0.201,96.82,94.0,78.33,94,0.466
0041800235,1610612743,Nuggets,DEN,Denver,240:00,123.2,125.3,94.0,100.0,29.2,25.3,0.591,3.25,19.0,0.304,0.75,0.576,7.949,8.1,0.539,0.604,1.0,0.197,102.42,98.5,82.08,99,0.703
0041800235,1610612757,Trail Blazers,POR,Portland,240:00,94.0,100.0,123.2,125.3,-29.2,-25.3,0.528,3.17,14.0,0.25,0.696,0.424,5.758,6.1,0.418,0.441,1.0,0.196,102.42,98.5,82.08,98,0.297
0041800236,1610612743,Nuggets,DEN,Denver,240:00,118.6,117.4,118.8,128.0,-0.2,-10.6,0.667,3.14,17.0,0.333,0.56,0.442,7.686,7.6,0.453,0.54,1.0,0.202,95.64,92.5,77.08,92,0.482
0041800236,1610612757,Trail Blazers,POR,Portland,240:00,118.8,128.0,118.6,117.4,0.2,10.6,0.439,2.0,13.9,0.44,0.667,0.558,8.982,9.7,0.545,0.582,1.0,0.201,95.64,92.5,77.08,93,0.518
0041800237,1610612743,Nuggets,DEN,Denver,240:00,97.8,102.1,104.6,105.3,-6.8,-3.1,0.455,3.0,11.9,0.274,0.724,0.492,5.094,5.3,0.382,0.452,1.0,0.198,96.86,94.5,78.75,94,0.454
0041800237,1610612757,Trail Blazers,POR,Portland,240:00,104.6,105.3,97.8,102.1,6.8,3.1,0.421,4.0,12.9,0.276,0.726,0.508,4.186,4.2,0.43,0.483,1.0,0.201,96.86,94.5,78.75,95,0.546
0041800301,1610612749,Bucks,MIL,Milwaukee,240:00,105.0,106.9,95.4,98.0,9.6,8.9,0.568,1.62,15.1,0.328,0.783,0.559,12.636,12.9,0.457,0.515,1.0,0.2,103.84,101.5,84.58,101,0.582
0041800301,1610612761,Raptors,TOR,Toronto,240:00,95.4,98.0,105.0,106.9,-9.6,-8.9,0.5,1.42,13.1,0.217,0.672,0.441,11.45,11.8,0.451,0.496,1.0,0.2,103.84,101.5,84.58,102,0.418
0041800302,1610612749,Bucks,MIL,Milwaukee,240:00,120.9,121.4,97.2,101.0,23.7,20.4,0.628,3.86,19.1,0.283,0.83,0.557,6.77,6.8,0.538,0.582,1.0,0.201,104.7,102.5,85.42,103,0.642
0041800302,1610612761,Raptors,TOR,Toronto,240:00,97.2,101.0,120.9,121.4,-23.7,-20.4,0.514,1.36,14.5,0.17,0.717,0.443,13.208,13.7,0.483,0.526,1.0,0.196,104.7,102.5,85.42,102,0.358
0041800303,1610612749,Bucks,MIL,Milwaukee,290:00,90.7,93.3,96.4,98.3,-5.7,-5.0,0.579,1.1,13.9,0.257,0.785,0.511,16.192,16.7,0.441,0.481,1.0,0.199,101.78,99.31,82.76,120,0.453
0041800303,1610612761,Raptors,TOR,Toronto,290:00,96.4,98.3,90.7,93.3,5.7,5.0,0.7,1.65,17.7,0.215,0.743,0.489,13.884,14.2,0.475,0.52,1.0,0.201,101.78,99.31,82.76,120,0.547
0041800304,1610612749,Bucks,MIL,Milwaukee,240:00,104.7,106.3,120.1,125.0,-15.5,-18.8,0.811,2.31,22.3,0.239,0.688,0.468,13.342,13.5,0.531,0.558,1.0,0.199,98.66,96.0,80.0,96,0.438
0041800304,1610612761,Raptors,TOR,Toronto,240:00,120.1,125.0,104.7,106.3,15.5,18.8,0.78,2.91,22.6,0.313,0.761,0.532,11.013,11.5,0.552,0.607,1.0,0.198,98.66,96.0,80.0,96,0.562
0041800305,1610612749,Bucks,MIL,Milwaukee,240:00,104.3,104.2,112.1,110.5,-7.8,-6.3,0.684,2.36,20.2,0.208,0.789,0.524,11.589,11.6,0.512,0.539,1.0,0.2,94.28,95.0,79.17,95,0.505
0041800305,1610612761,Raptors,TOR,Toronto,240:00,112.1,110.5,104.3,104.2,7.8,6.3,0.613,3.17,15.5,0.211,0.792,0.476,6.408,6.3,0.476,0.538,1.0,0.203,94.28,95.0,79.17,95,0.495
0041800306,1610612749,Bucks,MIL,Milwaukee,240:00,107.3,108.0,112.8,114.9,-5.5,-6.9,0.633,1.73,16.0,0.32,0.775,0.522,12.551,12.6,0.48,0.53,1.0,0.203,88.16,87.0,72.5,87,0.46
0041800306,1610612761,Raptors,TOR,Toronto,240:00,112.8,114.9,107.3,108.0,5.5,6.9,0.556,1.82,17.4,0.225,0.68,0.478,12.404,12.6,0.568,0.598,1.0,0.196,88.16,87.0,72.5,87,0.54
0041800311,1610612744,Warriors,GSW,Golden State,240:00,122.2,117.2,92.5,96.9,29.7,20.3,0.714,2.14,22.1,0.256,0.618,0.459,14.749,14.1,0.601,0.631,1.0,0.2,98.28,98.0,81.67,99,0.633
0041800311,1610612757,Trail Blazers,POR,Portland,240:00,92.5,96.9,122.2,117.2,-29.7,-20.3,0.7,1.0,15.1,0.382,0.744,0.541,20.661,21.6,0.404,0.486,1.0,0.201,98.28,98.0,81.67,97,0.367
0041800312,1610612744,Warriors,GSW,Golden State,240:00,116.5,115.2,114.5,113.3,1.9,1.9,0.714,1.88,21.4,0.333,0.776,0.571,16.347,16.2,0.567,0.607,1.0,0.198,97.4,98.5,82.08,99,0.556
0041800312,1610612757,Trail Blazers,POR,Portland,240:00,114.5,113.3,116.5,115.2,-1.9,-1.9,0.605,1.77,17.7,0.224,0.667,0.429,13.413,13.3,0.547,0.591,1.0,0.2,97.4,98.5,82.08,98,0.444
0041800313,1610612744,Warriors,GSW,Golden State,240:00,108.8,110.0,98.5,101.0,10.3,9.0,0.659,1.93,20.0,0.244,0.793,0.553,13.845,14.0,0.536,0.584,1.0,0.198,100.82,99.0,82.5,100,0.613
0041800313,1610612757,Trail Blazers,POR,Portland,240:00,98.5,101.0,108.8,110.0,-10.3,-9.0,0.647,2.0,16.6,0.207,0.756,0.447,10.943,11.2,0.465,0.497,1.0,0.199,100.82,99.0,82.5,98,0.387
0041800314,1610612744,Warriors,GSW,Golden State,265:00,110.8,111.2,106.9,110.4,3.9,0.8,0.652,2.0,19.7,0.34,0.833,0.589,13.972,14.0,0.525,0.554,1.0,0.198,98.16,96.45,80.38,107,0.526
0041800314,1610612757,Trail Blazers,POR,Portland,265:00,106.9,110.4,110.8,111.2,-3.9,-0.8,0.66,2.38,21.2,0.167,0.66,0.411,11.883,12.3,0.561,0.571,1.0,0.196,98.16,96.45,80.38,106,0.474
0041800401,1610612744,Warriors,GSW,Golden State,240:00,109.4,112.4,125.4,121.6,-16.0,-9.3,0.853,1.71,21.1,0.311,0.821,0.548,17.061,17.5,0.513,0.595,1.0,0.199,96.86,97.0,80.83,97,0.456
0041800401,1610612761,Raptors,TOR,Toronto,240:00,125.4,121.6,109.4,112.4,16.0,9.3,0.641,2.5,19.8,0.179,0.689,0.452,10.629,10.3,0.591,0.648,1.0,0.202,96.86,97.0,80.83,97,0.544
0041800402,1610612744,Warriors,GSW,Golden State,240:00,106.7,109.0,98.6,103.0,8.1,6.0,0.895,2.13,23.9,0.217,0.667,0.472,15.668,16.0,0.543,0.592,1.0,0.2,103.78,100.5,83.75,100,0.586
0041800402,1610612761,Raptors,TOR,Toronto,240:00,98.6,103.0,106.7,109.0,-8.1,-6.0,0.486,1.13,12.4,0.333,0.783,0.528,14.226,14.9,0.431,0.493,1.0,0.198,103.78,100.5,83.75,101,0.414
0041800403,1610612744,Warriors,GSW,Golden State,240:00,102.6,110.1,120.3,124.2,-17.7,-14.1,0.694,1.67,17.3,0.356,0.718,0.5,14.124,15.2,0.462,0.523,1.0,0.196,104.22,99.0,82.5,99,0.393
0041800403,1610612761,Raptors,TOR,Toronto,240:00,120.3,124.2,102.6,110.1,17.7,14.1,0.698,1.88,21.9,0.282,0.644,0.5,15.649,16.2,0.628,0.674,1.0,0.198,104.22,99.0,82.5,99,0.607
0041800404,1610612744,Warriors,GSW,Golden State,240:00,93.6,96.8,104.4,111.7,-10.8,-14.9,0.743,1.37,19.7,0.298,0.725,0.52,19.34,20.0,0.5,0.527,1.0,0.196,99.4,94.5,78.75,95,0.438
0041800404,1610612761,Raptors,TOR,Toronto,240:00,104.4,111.7,93.6,96.8,10.8,14.9,0.611,2.0,17.0,0.275,0.702,0.48,10.939,11.7,0.477,0.544,1.0,0.195,99.4,94.5,78.75,94,0.562
0041800405,1610612744,Warriors,GSW,Golden State,240:00,108.0,114.0,108.4,110.5,-0.4,3.5,0.711,1.69,20.6,0.244,0.647,0.458,16.3,17.2,0.585,0.601,1.0,0.198,97.52,94.0,78.33,93,0.516
0041800405,1610612761,Raptors,TOR,Toronto,240:00,108.4,110.5,108.0,114.0,0.4,-3.5,0.5,1.46,14.7,0.353,0.756,0.542,13.419,13.7,0.494,0.542,1.0,0.2,97.52,94.0,78.33,95,0.484
0041800406,1610612744,Warriors,GSW,Golden State,240:00,110.9,113.4,119.0,118.8,-8.2,-5.3,0.718,1.65,20.3,0.348,0.756,0.549,17.137,17.5,0.556,0.59,1.0,0.198,97.48,96.5,80.42,97,0.497
