date,home,away,season,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,home_win,pts_gotten_h,pts_allowed_h,fg_pct_gotten_h,fg_pct_allowed_h,ft_pct_gotten_h,ft_pct_allowed_h,fg3_pct_gotten_h,fg3_pct_allowed_h,ast_gotten_h,ast_allowed_h,reb_gotten_h,reb_allowed_h,wins_gotten_h,wins_allowed_h,pts_gotten_a,pts_allowed_a,fg_pct_gotten_a,fg_pct_allowed_a,ft_pct_gotten_a,ft_pct_allowed_a,fg3_pct_gotten_a,fg3_pct_allowed_a,ast_gotten_a,ast_allowed_a,reb_gotten_a,reb_allowed_a,wins_gotten_a,wins_allowed_a,ou,spread,ml_home,ml_away,ou_home,ou_away,points_total,home_margin
2017-11-08,BOS,LAL,2017,107.0,0.388,0.774,0.241,20.0,48.0,96.0,0.435,0.739,0.208,16.0,48.0,True,104.75,92.125,0.456125,0.425125,0.8018749999999999,0.744625,0.383375,0.323625,24.125,21.125,47.25,39.375,8.0,0.0,105.125,104.375,0.474375,0.455375,0.748125,0.691125,0.296125,0.30625,23.5,22.5,45.875,42.875,4.0,4.0,214.5,-6.5,-300,240,110.5,104.0,203,11
2017-11-08,DET,IND,2017,114.0,0.518,0.64,0.444,25.0,50.0,97.0,0.432,0.778,0.292,22.0,38.0,True,104.375,100.875,0.460125,0.46925,0.7275,0.782125,0.357375,0.388125,21.875,24.125,41.75,42.125,6.0,2.0,108.875,106.375,0.4806249999999999,0.474625,0.777875,0.681875,0.428125,0.3245,24.125,24.125,42.25,43.0,4.0,4.0,210.5,-6.5,-275,225,108.5,102.0,211,17
2017-11-08,GSW,MIN,2017,125.0,0.565,0.778,0.417,37.0,45.0,101.0,0.413,0.741,0.208,21.0,41.0,True,119.25,105.0,0.52375,0.427875,0.790375,0.795875,0.407125,0.33675,31.5,23.5,44.875,41.625,7.0,1.0,111.875,111.75,0.48225,0.5,0.79225,0.7112499999999999,0.3855,0.343125,23.375,24.25,42.75,39.875,6.0,2.0,227.5,-8.5,-400,300,118.0,109.5,226,24
2017-11-08,ORL,NYK,2017,112.0,0.538,0.591,0.464,31.0,29.0,99.0,0.525,0.769,0.417,26.0,42.0,True,106.625,103.5,0.464375,0.441,0.7577499999999999,0.759875,0.382125,0.311625,23.875,23.25,42.75,47.125,5.0,3.0,108.625,105.125,0.4868749999999999,0.4307499999999999,0.772,0.7962499999999999,0.330375,0.390375,24.125,21.25,46.25,40.0,6.0,2.0,215.0,-8.5,-400,300,111.75,103.25,211,13
2017-11-08,PHX,MIA,2017,115.0,0.455,0.767,0.414,20.0,34.0,126.0,0.531,0.8,0.4,21.0,53.0,False,107.375,109.625,0.441,0.445875,0.7885,0.752875,0.33675,0.344125,19.125,20.75,50.125,45.375,4.0,4.0,98.875,101.875,0.44475,0.438875,0.7885,0.77675,0.33725,0.37675,20.0,17.5,41.625,45.25,3.0,5.0,216.5,6.0,190,-240,105.25,111.25,241,-11
2017-11-09,DEN,OKC,2017,102.0,0.463,0.773,0.333,27.0,45.0,94.0,0.422,0.5,0.367,16.0,44.0,True,109.5,109.125,0.458875,0.466125,0.711625,0.7470000000000001,0.356625,0.395,23.75,24.25,44.5,45.625,5.0,3.0,104.125,98.5,0.4483749999999999,0.4275,0.7337499999999999,0.7989999999999999,0.3495,0.35725,21.875,20.625,42.75,43.5,3.0,5.0,215.5,2.0,115,-135,106.75,108.75,196,8
2017-11-09,HOU,CLE,2017,117.0,0.468,0.806,0.348,21.0,45.0,113.0,0.556,0.786,0.444,24.0,26.0,True,109.375,103.0,0.4575,0.4513749999999999,0.8065,0.7627499999999999,0.358875,0.3615,22.25,21.875,42.5,41.375,5.0,3.0,112.25,117.875,0.480375,0.5022500000000001,0.8035,0.75275,0.3612499999999999,0.453,22.25,27.875,40.625,41.875,3.0,5.0,228.5,-5.5,-230,185,117.0,111.5,230,4
2017-11-09,SAC,PHI,2017,109.0,0.43,0.607,0.444,29.0,45.0,108.0,0.425,0.704,0.405,23.0,56.0,True,93.125,105.625,0.438,0.46175,0.757125,0.740125,0.33625,0.401625,19.5,24.125,37.75,47.875,1.0,7.0,108.25,106.5,0.466125,0.431875,0.691125,0.764,0.40375,0.3025,27.125,20.0,47.75,41.5,6.0,2.0,208.0,6.5,200,-250,100.75,107.25,217,1
2017-11-09,TOR,NOP,2017,122.0,0.459,0.696,0.381,27.0,48.0,118.0,0.537,0.68,0.419,31.0,38.0,True,105.5,105.625,0.474375,0.473625,0.75125,0.76825,0.316125,0.356875,21.25,21.875,39.125,42.25,4.0,4.0,104.875,103.125,0.449875,0.4398749999999999,0.76225,0.7777499999999999,0.317375,0.3395,24.75,21.125,45.625,46.25,5.0,3.0,215.0,-5.0,-220,180,110.0,105.0,240,4
2017-11-09,WAS,LAL,2017,111.0,0.518,0.9,0.333,20.0,45.0,95.0,0.36,0.732,0.13,17.0,46.0,True,109.875,108.75,0.4556249999999999,0.474875,0.739,0.8105,0.38625,0.313875,23.375,23.25,42.5,45.125,3.0,5.0,103.125,102.875,0.467625,0.433125,0.7467499999999999,0.698625,0.2805,0.29725,22.125,21.75,47.125,43.625,4.0,4.0,224.0,-9.5,-550,400,116.75,107.25,206,16
2017-11-10,BOS,CHA,2017,90.0,0.357,0.84,0.29,15.0,49.0,87.0,0.388,0.576,0.273,20.0,47.0,True,104.375,93.0,0.4429999999999999,0.4265,0.7967500000000001,0.757,0.353125,0.33925,23.375,20.625,48.125,40.0,8.0,0.0,107.625,109.125,0.454125,0.452125,0.674125,0.78375,0.39525,0.3705,20.5,24.125,47.0,45.375,4.0,4.0,205.0,-2.5,-145,125,103.75,101.25,177,3
2017-11-10,CHI,IND,2017,87.0,0.398,0.667,0.259,24.0,43.0,105.0,0.512,0.583,0.414,27.0,51.0,False,93.625,98.5,0.40325,0.440875,0.781625,0.7470000000000001,0.333,0.34525,21.75,24.0,49.125,44.75,2.0,6.0,104.75,107.25,0.45125,0.478375,0.78425,0.682375,0.40775,0.333125,23.0,23.875,41.75,45.875,3.0,5.0,202.0,3.0,135,-155,99.5,102.5,192,-18
2017-11-10,DET,ATL,2017,111.0,0.438,0.778,0.4,23.0,51.0,104.0,0.494,0.727,0.333,28.0,45.0,True,104.75,99.625,0.464375,0.466125,0.690875,0.7786249999999999,0.375375,0.39125,22.375,24.375,42.625,42.0,6.0,2.0,102.75,110.0,0.4535,0.46,0.8093750000000001,0.7555000000000001,0.41225,0.334375,21.5,26.875,40.625,47.25,1.0,7.0,209.0,-7.5,-330,260,108.25,100.75,215,7
2017-11-10,OKC,LAC,2017,120.0,0.513,0.725,0.423,23.0,40.0,111.0,0.464,0.7,0.4,13.0,46.0,True,101.75,96.875,0.44125,0.422875,0.7181249999999999,0.792375,0.351,0.348875,20.625,20.875,43.75,43.5,3.0,5.0,104.625,107.25,0.4513749999999999,0.4576249999999999,0.74675,0.7975000000000001,0.3419999999999999,0.397875,19.125,23.625,44.625,41.75,3.0,5.0,210.0,-5.5,-240,190,107.75,102.25,231,9
2017-11-10,PHX,ORL,2017,112.0,0.468,0.76,0.208,13.0,40.0,128.0,0.524,0.674,0.464,29.0,44.0,False,107.125,111.0,0.42975,0.4579999999999999,0.777875,0.7666249999999999,0.346875,0.343,19.125,21.0,48.75,47.375,3.0,5.0,106.375,104.25,0.476125,0.458625,0.725375,0.763375,0.379375,0.32875,24.25,24.625,40.125,46.875,5.0,3.0,227.0,3.5,145,-170,111.75,115.25,240,-16
2017-11-10,POR,BKN,2017,97.0,0.421,0.818,0.348,17.0,51.0,101.0,0.429,0.579,0.316,25.0,49.0,False,102.625,102.75,0.425375,0.44825,0.8322499999999999,0.7411249999999999,0.3585,0.333875,18.25,16.625,47.25,41.75,4.0,4.0,107.25,114.125,0.412625,0.46575,0.739125,0.761875,0.316125,0.370375,20.625,20.75,45.0,51.75,2.0,6.0,218.0,-8.5,-430,330,113.25,104.75,198,-4
2017-11-10,SAS,MIL,2017,87.0,0.425,0.909,0.31,23.0,43.0,94.0,0.461,0.5,0.278,27.0,47.0,False,103.0,104.25,0.450125,0.484875,0.7373750000000001,0.7121249999999999,0.399875,0.39775,23.0,21.875,43.75,43.25,4.0,4.0,106.125,108.875,0.492625,0.46725,0.7747499999999999,0.80575,0.4157499999999999,0.40925,25.875,20.875,37.5,41.375,3.0,5.0,204.5,-4.5,-200,170,104.5,100.0,181,-7
2017-11-10,UTA,MIA,2017,74.0,0.338,0.864,0.238,12.0,40.0,84.0,0.39,0.778,0.4,10.0,48.0,False,98.875,102.75,0.41675,0.4605,0.8103750000000001,0.768375,0.346875,0.38175,18.375,19.875,41.875,46.25,3.0,5.0,101.625,104.625,0.45375,0.4365,0.805125,0.775375,0.3399999999999999,0.377,20.0,18.25,43.125,44.375,3.0,5.0,194.0,-2.5,-145,125,98.25,95.75,158,-10
2017-11-11,DAL,CLE,2017,104.0,0.424,0.762,0.294,21.0,42.0,111.0,0.432,0.829,0.387,18.0,53.0,False,99.625,104.375,0.437375,0.466625,0.7837500000000001,0.77825,0.378375,0.389625,20.25,23.25,41.5,43.5,2.0,6.0,111.5,118.5,0.485125,0.5011249999999999,0.8051250000000001,0.74775,0.364125,0.432125,21.75,27.0,39.0,42.625,2.0,6.0,214.5,6.0,200,-250,104.25,110.25,215,-7
2017-11-11,DEN,ORL,2017,125.0,0.529,0.778,0.414,29.0,50.0,107.0,0.471,0.7,0.355,24.0,36.0,True,110.625,107.125,0.46925,0.46025,0.73325,0.7085,0.366,0.3885,24.875,24.125,43.75,44.875,6.0,2.0,106.75,103.125,0.4798749999999999,0.465,0.70025,0.7481249999999999,0.393875,0.3155,25.375,23.625,40.125,45.75,5.0,3.0,216.5,-9.0,-410,310,112.75,103.75,232,18
2017-11-11,GSW,PHI,2017,135.0,0.585,0.962,0.519,31.0,39.0,114.0,0.468,0.7,0.429,30.0,38.0,True,118.25,104.75,0.524625,0.43,0.781875,0.8134999999999999,0.4111249999999999,0.324,32.0,23.5,44.25,41.5,7.0,1.0,110.0,104.125,0.4705,0.426625,0.70275,0.735125,0.4127499999999999,0.321125,27.75,20.75,49.625,40.75,6.0,2.0,230.5,-13.5,-1400,800,122.0,108.5,249,21
2017-11-11,HOU,MEM,2017,111.0,0.446,0.75,0.356,18.0,46.0,96.0,0.481,0.778,0.3,23.0,41.0,True,112.75,104.875,0.4639999999999999,0.4676249999999999,0.814875,0.7461249999999999,0.37275,0.3775,21.75,22.875,43.25,39.875,6.0,2.0,100.5,99.5,0.446875,0.437375,0.7811250000000001,0.813375,0.343875,0.3434999999999999,19.75,19.0,39.375,44.5,4.0,4.0,210.0,-6.5,-280,230,108.25,101.75,207,15
2017-11-11,MIL,LAL,2017,98.0,0.412,0.846,0.261,16.0,42.0,90.0,0.419,0.595,0.273,21.0,48.0,True,103.75,106.0,0.484625,0.467875,0.745625,0.808625,0.401875,0.398875,26.5,21.5,39.0,41.5,3.0,5.0,102.25,104.375,0.456875,0.4465,0.7366250000000001,0.729625,0.267625,0.31,20.875,21.75,46.25,43.625,3.0,5.0,217.0,-6.5,-260,210,111.75,105.25,188,8
2017-11-11,NOP,LAC,2017,111.0,0.538,0.792,0.375,26.0,51.0,103.0,0.407,0.852,0.385,16.0,37.0,True,108.0,105.5,0.467625,0.4503749999999999,0.7535,0.7625,0.33225,0.344,26.5,22.375,45.125,44.375,5.0,3.0,105.75,111.75,0.450625,0.4679999999999999,0.750875,0.7858750000000001,0.348875,0.4195,18.125,24.0,44.875,41.625,2.0,6.0,218.0,-5.5,-250,200,111.75,106.25,214,8
2017-11-11,NYK,SAC,2017,118.0,0.522,0.8,0.444,29.0,40.0,91.0,0.375,0.8,0.318,19.0,42.0,True,109.875,105.375,0.4995,0.436375,0.788125,0.76825,0.372125,0.388,24.875,21.875,46.125,38.5,6.0,2.0,96.875,107.125,0.446125,0.4605,0.7464999999999999,0.753125,0.3462499999999999,0.410625,21.25,23.875,38.5,47.625,2.0,6.0,202.0,-6.5,-265,215,104.25,97.75,209,27
2017-11-11,PHX,MIN,2017,118.0,0.535,0.667,0.385,21.0,46.0,110.0,0.406,0.8,0.2,16.0,47.0,True,109.0,116.0,0.4335,0.4715,0.775625,0.760875,0.333375,0.371,18.5,22.125,46.875,47.375,2.0,6.0,110.125,113.25,0.471375,0.51075,0.781625,0.730375,0.3615,0.350875,22.875,25.625,42.25,41.0,5.0,3.0,231.5,10.0,400,-550,110.75,120.75,228,8
2017-11-11,SAS,CHI,2017,133.0,0.6,0.813,0.667,33.0,44.0,94.0,0.465,0.615,0.261,22.0,28.0,True,99.25,103.5,0.434125,0.484625,0.7551249999999999,0.656625,0.365125,0.38925,23.625,22.875,43.625,45.125,3.0,5.0,94.875,100.75,0.4057499999999999,0.45375,0.76775,0.7417499999999999,0.329625,0.386625,22.5,24.25,48.5,44.625,2.0,6.0,189.5,-10.5,-650,450,100.0,89.5,227,39
2017-11-11,UTA,BKN,2017,114.0,0.482,0.84,0.379,19.0,44.0,106.0,0.461,0.744,0.304,13.0,41.0,True,97.625,100.5,0.40525,0.4505,0.816125,0.78225,0.345375,0.388625,17.375,18.5,41.75,46.75,3.0,5.0,104.75,110.625,0.414125,0.456625,0.7012499999999999,0.75475,0.316375,0.370375,21.125,20.375,45.0,52.625,3.0,5.0,208.5,-7.0,-300,240,107.75,100.75,220,8
2017-11-11,WAS,ATL,2017,113.0,0.538,0.786,0.292,22.0,42.0,94.0,0.41,0.706,0.424,19.0,32.0,True,110.125,107.625,0.465375,0.458875,0.7353750000000001,0.804125,0.390375,0.286625,22.875,22.0,43.375,45.375,3.0,5.0,104.125,110.875,0.4559999999999999,0.457375,0.8029999999999999,0.769375,0.402375,0.337125,23.25,27.125,41.125,48.5,1.0,7.0,216.5,-10.0,-550,400,113.25,103.25,207,19
2017-11-12,BOS,TOR,2017,95.0,0.402,0.789,0.385,24.0,46.0,94.0,0.464,0.87,0.417,18.0,36.0,True,103.625,92.75,0.43475,0.4181249999999999,0.79375,0.757625,0.3435,0.3183749999999999,22.625,20.375,48.625,41.25,8.0,0.0,108.625,107.75,0.4786249999999999,0.4852499999999999,0.73925,0.76625,0.3299999999999999,0.378,22.5,23.375,40.875,40.125,5.0,3.0,201.5,3.5,140,-160,99.0,102.5,189,1
2017-11-12,DET,MIA,2017,112.0,0.483,0.7,0.5,24.0,54.0,103.0,0.433,0.75,0.351,25.0,39.0,True,107.875,100.5,0.470625,0.4695,0.6960000000000001,0.7757499999999999,0.400375,0.386,23.5,24.75,44.125,41.5,7.0,1.0,99.625,99.25,0.444625,0.409625,0.784375,0.7875,0.34675,0.3332499999999999,18.875,17.5,45.125,43.875,4.0,4.0,201.0,-2.5,-135,115,101.75,99.25,215,9
2017-11-12,IND,HOU,2017,95.0,0.446,0.619,0.364,18.0,41.0,118.0,0.478,0.833,0.362,24.0,47.0,False,105.875,103.875,0.473125,0.46775,0.75,0.67925,0.416375,0.31925,24.75,23.625,43.0,45.125,4.0,4.0,113.5,103.875,0.45975,0.472375,0.79925,0.768375,0.37875,0.373375,21.25,22.125,44.0,39.625,6.0,2.0,226.5,3.5,150,-180,111.5,115.0,213,-23
2017-11-12,OKC,DAL,2017,112.0,0.5,0.758,0.469,21.0,37.0,99.0,0.425,0.778,0.297,18.0,41.0,True,102.5,98.75,0.445,0.43875,0.7222500000000001,0.77275,0.3576249999999999,0.35575,20.25,20.875,42.625,44.125,3.0,5.0,99.75,106.5,0.429625,0.463375,0.79275,0.7985,0.3622499999999999,0.389625,20.375,23.75,42.375,45.625,1.0,7.0,203.0,-10.5,-650,450,106.75,96.25,211,13
2017-11-13,GSW,ORL,2017,110.0,0.5,0.875,0.348,35.0,50.0,100.0,0.42,0.889,0.313,26.0,35.0,True,120.5,105.0,0.528,0.431375,0.794125,0.7826249999999999,0.41825,0.34825,31.875,23.5,44.5,41.0,7.0,1.0,105.875,107.875,0.467375,0.489,0.72525,0.7388750000000001,0.3785,0.346375,25.625,24.875,39.0,45.875,4.0,4.0,223.5,-12.5,-1100,711,118.0,105.5,210,10
2017-11-13,LAC,PHI,2017,105.0,0.439,0.656,0.375,16.0,34.0,109.0,0.494,0.743,0.219,27.0,51.0,False,105.625,112.75,0.443,0.486125,0.7775,0.776875,0.356875,0.409875,18.75,24.875,43.75,42.5,1.0,7.0,112.125,110.25,0.470625,0.45125,0.6965,0.76325,0.4195,0.361,28.375,22.875,48.25,40.75,5.0,3.0,224.0,-2.0,-130,110,113.0,111.0,214,-4
2017-11-13,MIL,MEM,2017,110.0,0.488,0.72,0.545,23.0,36.0,103.0,0.487,0.857,0.423,21.0,37.0,True,103.125,105.5,0.47725,0.467375,0.742,0.810125,0.39125,0.399375,25.5,22.0,39.0,41.5,3.0,5.0,100.75,100.5,0.44975,0.432375,0.7949999999999999,0.820875,0.3329999999999999,0.3351249999999999,20.875,18.75,40.0,45.875,4.0,4.0,199.5,-4.0,-175,151,101.75,97.75,213,7
2017-11-13,NOP,ATL,2017,106.0,0.547,0.647,0.394,31.0,38.0,105.0,0.46,0.889,0.472,25.0,36.0,True,107.625,105.125,0.473875,0.442625,0.7601249999999999,0.754,0.328375,0.348375,27.0,21.25,45.625,44.75,5.0,3.0,105.125,113.625,0.457875,0.479625,0.7855,0.77275,0.40625,0.34625,22.875,27.375,40.125,46.0,1.0,7.0,217.0,-9.5,-500,384,113.25,103.75,211,1
2017-11-13,NYK,CLE,2017,101.0,0.432,0.773,0.32,19.0,49.0,104.0,0.398,0.818,0.356,21.0,48.0,False,111.25,106.0,0.508625,0.4332499999999999,0.8146249999999999,0.7789999999999999,0.386,0.3818749999999999,26.125,22.0,44.25,39.375,6.0,2.0,112.0,117.5,0.479,0.500375,0.827,0.75375,0.369625,0.422625,21.375,26.875,39.75,43.125,3.0,5.0,221.0,5.0,188,-225,108.0,113.0,205,-3
2017-11-13,PHX,LAL,2017,93.0,0.389,0.6,0.269,15.0,54.0,100.0,0.424,0.615,0.424,17.0,53.0,False,110.375,115.5,0.44725,0.46725,0.7590000000000001,0.7582500000000001,0.33825,0.343125,18.5,20.75,46.875,46.625,3.0,5.0,102.0,104.0,0.45225,0.44425,0.7225,0.7478750000000001,0.2855,0.3125,21.0,20.375,46.125,43.875,3.0,5.0,230.5,-1.0,-115,-105,115.75,114.75,193,-7
2017-11-13,POR,DEN,2017,99.0,0.521,0.889,0.333,22.0,43.0,82.0,0.357,0.867,0.281,13.0,35.0,True,101.875,103.75,0.431125,0.4525,0.8322499999999999,0.71975,0.3588749999999999,0.335875,18.25,17.625,45.75,42.625,3.0,5.0,113.125,108.0,0.4776249999999999,0.467125,0.7381249999999999,0.671,0.39275,0.3798749999999999,25.375,24.25,44.25,44.0,6.0,2.0,212.0,-2.0,-130,110,107.0,105.0,181,17
2017-11-13,UTA,MIN,2017,98.0,0.44,0.909,0.35,23.0,31.0,109.0,0.521,0.862,0.5,22.0,40.0,False,100.875,101.625,0.4135,0.453375,0.831125,0.778,0.36275,0.387125,17.25,17.875,41.75,45.0,4.0,4.0,110.5,111.75,0.461125,0.4942499999999999,0.802125,0.722875,0.339625,0.342125,21.5,24.375,44.75,41.5,5.0,3.0,210.0,3.0,125,-145,103.5,106.5,207,-11
2017-11-13,WAS,SAC,2017,110.0,0.512,0.917,0.324,30.0,50.0,92.0,0.405,0.667,0.522,19.0,35.0,True,111.875,106.625,0.4812499999999999,0.454375,0.7521249999999999,0.7907500000000001,0.398,0.3105,23.125,21.0,43.0,42.75,4.0,4.0,93.875,107.25,0.43875,0.457625,0.76025,0.7466250000000001,0.334875,0.4245,21.25,25.0,39.125,47.0,2.0,6.0,208.0,-11.0,-750,534,109.5,98.5,202,18
2017-11-14,BKN,BOS,2017,102.0,0.443,0.625,0.4,26.0,43.0,109.0,0.453,0.815,0.333,15.0,49.0,False,104.0,111.5,0.418,0.45675,0.7050000000000001,0.778,0.308125,0.3748749999999999,20.0,20.125,45.375,52.25,2.0,6.0,103.5,93.25,0.4325,0.422375,0.786625,0.749125,0.359,0.3422499999999999,23.75,20.5,49.25,40.75,8.0,0.0,209.5,6.5,230,-280,101.5,108.0,211,-7
2017-11-14,DAL,SAS,2017,91.0,0.407,0.833,0.294,18.0,40.0,97.0,0.443,0.778,0.231,18.0,47.0,False,100.75,108.5,0.44025,0.4745,0.78375,0.784875,0.362625,0.4115,20.125,24.125,40.875,44.5,1.0,7.0,105.0,101.0,0.4669999999999999,0.471375,0.7502500000000001,0.671,0.427625,0.362125,25.375,22.875,43.0,43.0,4.0,4.0,200.0,6.0,210,-260,97.0,103.0,188,-6
2017-11-14,HOU,TOR,2017,113.0,0.418,0.854,0.308,21.0,48.0,129.0,0.526,0.786,0.467,28.0,36.0,False,114.625,104.125,0.4636249999999999,0.4812499999999999,0.797625,0.7743749999999999,0.37575,0.3715,21.625,22.375,43.5,39.25,6.0,2.0,106.375,105.0,0.4795,0.46575,0.729625,0.756875,0.35275,0.368375,21.0,22.375,40.125,41.25,5.0,3.0,218.5,-6.5,-280,230,112.5,106.0,242,-16
2017-11-15,ATL,SAC,2017,126.0,0.633,0.625,0.5,40.0,53.0,80.0,0.352,0.6,0.214,18.0,29.0,True,105.75,113.75,0.463375,0.4902499999999999,0.771625,0.76125,0.41225,0.3705,23.125,28.125,39.25,45.0,1.0,7.0,92.125,106.75,0.4307499999999999,0.460625,0.7286250000000001,0.768875,0.356375,0.41425,20.5,26.0,39.25,47.375,2.0,6.0,205.5,-4.5,-200,170,105.0,100.5,206,46
2017-11-15,CHA,CLE,2017,107.0,0.477,0.679,0.231,21.0,41.0,115.0,0.442,0.9,0.342,25.0,51.0,False,104.75,108.75,0.444,0.44925,0.645125,0.81375,0.377,0.3745,20.875,23.75,46.625,45.125,3.0,5.0,112.375,114.75,0.471,0.489875,0.836875,0.7566250000000001,0.3672499999999999,0.413375,21.625,25.125,41.125,43.375,4.0,4.0,218.0,0.0,-110,-110,109.0,109.0,222,-8
2017-11-15,LAL,PHI,2017,109.0,0.385,0.815,0.111,18.0,57.0,115.0,0.488,0.8,0.219,27.0,52.0,False,104.375,103.625,0.457375,0.4343749999999999,0.711875,0.736375,0.310125,0.29375,21.0,20.0,47.875,44.5,4.0,4.0,112.75,110.25,0.477,0.446125,0.714375,0.7358750000000001,0.40525,0.369375,28.125,22.125,49.25,40.0,6.0,2.0,221.0,4.0,145,-170,108.5,112.5,224,-6
2017-11-15,MEM,IND,2017,113.0,0.512,0.773,0.25,29.0,43.0,116.0,0.506,0.9,0.5,29.0,36.0,False,101.625,102.875,0.45925,0.450875,0.79375,0.804625,0.349125,0.3665,21.25,19.125,38.875,43.75,3.0,5.0,105.625,106.875,0.470375,0.4775,0.733625,0.693125,0.405,0.3243749999999999,24.375,24.25,42.625,45.5,3.0,5.0,203.0,-3.0,-150,130,103.0,100.0,229,-3
2017-11-15,MIA,WAS,2017,93.0,0.41,0.842,0.433,15.0,42.0,102.0,0.41,0.935,0.474,9.0,40.0,False,101.25,101.25,0.445,0.4175,0.760875,0.76925,0.362375,0.363125,19.875,18.625,45.0,45.5,4.0,4.0,111.0,103.125,0.489875,0.4445,0.7758750000000001,0.761625,0.381625,0.342875,23.125,19.25,44.125,40.5,5.0,3.0,211.0,-1.5,-130,110,106.25,104.75,195,-9
2017-11-15,MIL,DET,2017,99.0,0.487,0.75,0.364,24.0,43.0,95.0,0.353,0.87,0.405,23.0,45.0,True,105.75,106.375,0.481375,0.475375,0.760625,0.80925,0.404375,0.406375,25.625,22.0,38.875,40.5,4.0,4.0,106.625,100.75,0.46575,0.4692499999999999,0.7026249999999999,0.762375,0.40775,0.384875,22.5,25.5,45.0,41.75,7.0,1.0,205.0,-5.0,-190,160,105.0,100.0,194,4
2017-11-15,MIN,SAS,2017,98.0,0.448,0.688,0.5,27.0,41.0,86.0,0.418,0.867,0.292,20.0,45.0,True,111.5,108.75,0.471875,0.484,0.8027500000000001,0.755625,0.357125,0.33075,21.875,23.25,45.125,39.5,6.0,2.0,105.375,100.25,0.472375,0.46375,0.75725,0.681375,0.416375,0.3419999999999999,25.25,22.5,43.375,42.5,5.0,3.0,208.5,-5.0,-210,175,106.75,101.75,184,12
2017-11-15,NOP,TOR,2017,116.0,0.505,1.0,0.37,31.0,32.0,125.0,0.592,0.95,0.471,27.0,37.0,False,105.5,105.625,0.47775,0.4423749999999999,0.74725,0.77275,0.328375,0.3605,26.75,22.0,44.5,44.625,5.0,3.0,109.875,107.625,0.4915,0.4609999999999999,0.740375,0.7751250000000001,0.381,0.390625,21.125,22.5,39.625,41.125,5.0,3.0,218.5,-3.0,-150,130,110.75,107.75,241,-9
2017-11-15,NYK,UTA,2017,106.0,0.469,0.84,0.429,18.0,45.0,101.0,0.43,0.941,0.486,19.0,37.0,True,109.625,107.125,0.503625,0.435125,0.81,0.77475,0.368,0.3884999999999999,25.125,22.125,44.0,40.25,5.0,3.0,101.125,105.125,0.41,0.470625,0.8582500000000001,0.79825,0.354125,0.42125,17.875,18.5,39.5,45.125,3.0,5.0,202.0,-3.5,-170,145,102.75,99.25,207,5
2017-11-15,OKC,CHI,2017,92.0,0.361,0.865,0.267,15.0,48.0,79.0,0.347,0.8,0.379,16.0,38.0,True,102.0,96.25,0.4449999999999999,0.430875,0.707,0.773625,0.3804999999999999,0.347375,20.5,20.25,42.875,43.75,4.0,4.0,92.625,102.5,0.40425,0.4640000000000001,0.738875,0.74675,0.297875,0.417375,21.75,24.875,47.125,45.25,2.0,6.0,203.5,-13.0,-1200,750,108.25,95.25,171,13
2017-11-15,POR,ORL,2017,99.0,0.437,0.692,0.519,21.0,41.0,94.0,0.468,1.0,0.379,19.0,41.0,True,101.375,101.0,0.447125,0.438625,0.835375,0.74825,0.344,0.330875,18.625,17.875,45.625,41.25,4.0,4.0,104.25,106.625,0.4669999999999999,0.48325,0.74025,0.7893749999999999,0.376,0.34825,25.375,25.375,38.5,44.75,4.0,4.0,213.5,-5.5,-220,180,109.5,104.0,193,5
2017-11-16,BOS,GSW,2017,92.0,0.329,0.868,0.219,15.0,52.0,88.0,0.402,0.632,0.313,22.0,47.0,True,103.625,94.25,0.4295,0.426,0.786875,0.76475,0.3562499999999999,0.3345,22.625,20.75,48.625,41.125,8.0,0.0,119.25,102.875,0.53,0.4285,0.7909999999999999,0.802875,0.428875,0.3305,32.125,23.0,44.125,40.25,7.0,1.0,219.0,7.0,250,-310,106.0,113.0,180,4
2017-11-16,PHX,HOU,2017,116.0,0.452,0.571,0.333,28.0,47.0,142.0,0.478,0.921,0.477,27.0,51.0,False,106.75,113.75,0.43725,0.46875,0.7193750000000001,0.747625,0.315,0.359875,18.125,21.0,45.375,47.75,2.0,6.0,117.625,107.375,0.46875,0.488125,0.803125,0.778875,0.3682499999999999,0.3768749999999999,22.0,22.625,44.125,38.5,6.0,2.0,230.5,12.5,650,-1000,109.0,121.5,258,-26
2017-11-17,BKN,UTA,2017,118.0,0.512,0.75,0.459,27.0,36.0,107.0,0.494,0.708,0.462,21.0,39.0,True,106.0,111.75,0.423375,0.45725,0.693875,0.8063750000000001,0.31225,0.374875,21.0,19.625,46.375,51.5,2.0,6.0,100.75,107.25,0.405125,0.473375,0.8758750000000001,0.801,0.35775,0.412375,17.125,18.625,39.75,45.5,2.0,6.0,209.5,-2.0,-135,115,105.75,103.75,225,11
2017-11-17,CHI,CHA,2017,123.0,0.516,0.923,0.5,26.0,35.0,120.0,0.519,0.765,0.476,19.0,42.0,True,91.125,103.25,0.402625,0.45975,0.744,0.749125,0.317875,0.401625,21.25,24.0,44.125,46.25,1.0,7.0,106.5,109.5,0.45675,0.4486249999999999,0.658625,0.8205,0.3585,0.369,21.5,24.25,46.25,45.125,3.0,5.0,198.5,6.5,230,-280,96.0,102.5,243,3
